,offensive.language,tweet_hashed
2356,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.
2357,1,RT @###### I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.
2358,0,@###### happy birthday queer
2359,1,@###### happy birthday queer
2360,0,@###### happy birthday queer
2361,1,@###### roid rage much faggot?
2362,0,@###### roid rage much faggot?
2363,1,@###### roid rage much faggot?
2364,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people
2365,0,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people
2366,1,@###### hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people
2367,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;
2368,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;
2369,1,Fuck MLK &#8220;@###### &#8220;@###### Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;
2370,1,Why is Baltimore so damn ghetto &#128514;
2371,0,Why is Baltimore so damn ghetto &#128514;
2372,1,Why is Baltimore so damn ghetto &#128514;
2373,1,"@###### some blockhead hoe, she ain't nothing,boo"
2374,1,"@###### some blockhead hoe, she ain't nothing,boo"
2375,1,"@###### some blockhead hoe, she ain't nothing,boo"
2376,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe
2377,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe
2378,1,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe
2379,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...
2380,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...
2381,0,RT @###### My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...
2382,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack"
2383,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack"
2384,0,"Just bought @###### new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack"
2385,1,"and these hoes shallow, shiesty, trifling, but we been knew that."
2386,1,"and these hoes shallow, shiesty, trifling, but we been knew that."
2387,0,"and these hoes shallow, shiesty, trifling, but we been knew that."
2388,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.
2389,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.
2390,1,LMAO. Twitter little bitch ass site . I need to start using this hoe more.
2393,1,Can you let me stretch that pussy out or nahhh
2394,1,Can you let me stretch that pussy out or nahhh
2395,1,Can you let me stretch that pussy out or nahhh
2396,0,One mans trash is another mans treasure #believe
2397,0,One mans trash is another mans treasure #believe
2398,0,One mans trash is another mans treasure #believe
2399,1,you're all niggers
2400,1,you're all niggers
2401,1,you're all niggers
2402,1,RT @###### Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;
2403,1,RT @###### Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;
2404,1,RT @###### Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage&#8230;
2405,1,@###### idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?
2406,1,@###### idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?
2407,1,@###### idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?
2408,1,@###### so she's retarded?
2409,1,@###### so she's retarded?
2410,1,@###### so she's retarded?
2411,0,RT @###### Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...
2412,1,RT @###### Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...
2413,1,RT @###### Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...
2414,1,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me
2415,1,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me
2416,1,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me
2417,1,@###### have fun getting deported you fucking faggot
2418,1,@###### have fun getting deported you fucking faggot
2419,1,@###### have fun getting deported you fucking faggot
2420,1,RT @###### I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.
2421,1,RT @###### I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.
2422,1,RT @###### I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.
2423,0,RT @###### If your girl didn't camp out overnight to buy you the iPhone 6 your pee pee is trash...
2424,1,RT @###### If your girl didn't camp out overnight to buy you the iPhone 6 your pee pee is trash...
2425,0,RT @###### If your girl didn't camp out overnight to buy you the iPhone 6 your pee pee is trash...
2426,0,"@###### @###### I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points"
2427,1,"@###### @###### I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points"
2428,0,"@###### @###### I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points"
2429,1,"RT @###### He said "" like u got the money to do that ""&#128514;&#9995; don't forget I'm not yo ex bitch, I ain't broke. &#128175;"
2430,1,"RT @###### He said "" like u got the money to do that ""&#128514;&#9995; don't forget I'm not yo ex bitch, I ain't broke. &#128175;"
2431,1,"RT @###### He said "" like u got the money to do that ""&#128514;&#9995; don't forget I'm not yo ex bitch, I ain't broke. &#128175;"
2432,1,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate
2433,1,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate
2434,1,If you a hoe ima treat you like one just like if you're a good girl ima treat you like one. I don't discriminate
2435,1,Arturo keeps calling me ghetto &#128532;
2436,0,Arturo keeps calling me ghetto &#128532;
2437,1,Arturo keeps calling me ghetto &#128532;
2438,0,@###### Great GIF. Got a source URL for @######
2439,0,@###### Great GIF. Got a source URL for @######
2440,0,@###### Great GIF. Got a source URL for @######
2441,1,These hoes be trying 2much doing 2much
2442,1,These hoes be trying 2much doing 2much
2443,1,These hoes be trying 2much doing 2much
2446,0,"@###### and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes"
2447,0,"@###### and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes"
2448,0,"@###### and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes"
2449,1,ON. SIGHT!! RT @###### Bitch I bet not see you in the streets @###### trash ass nigga
2450,1,ON. SIGHT!! RT @###### Bitch I bet not see you in the streets @###### trash ass nigga
2451,1,ON. SIGHT!! RT @###### Bitch I bet not see you in the streets @###### trash ass nigga
2452,1,Eating pussy is fun
2453,0,Eating pussy is fun
2454,1,Eating pussy is fun
2455,1,&#8220;@###### @###### @###### you a bitch&#8221;they need to lock yo ass up for sayin some stupid shit like that
2456,1,&#8220;@###### @###### @###### you a bitch&#8221;they need to lock yo ass up for sayin some stupid shit like that
2457,1,&#8220;@###### @###### @###### you a bitch&#8221;they need to lock yo ass up for sayin some stupid shit like that
2458,0,@###### he's am has no clue #heeb
2459,0,@###### he's am has no clue #heeb
2460,0,@###### he's am has no clue #heeb
2461,1,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig
2462,1,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig
2463,1,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig
2464,1,I be waking up on some new shit like fuck that bitch shit
2465,1,I be waking up on some new shit like fuck that bitch shit
2466,1,I be waking up on some new shit like fuck that bitch shit
2467,1,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;
2468,1,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;
2469,1,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;
2470,1,Fuck boi fag
2471,1,Fuck boi fag
2472,1,Fuck boi fag
2473,0,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""- Robert Frost Giant"
2474,0,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""- Robert Frost Giant"
2475,0,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""- Robert Frost Giant"
2476,1,"RT @###### #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" ."
2477,1,"RT @###### #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" ."
2478,1,"RT @###### #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" ."
2479,1,"RT @###### I tell a bitch, go and get my name tatted on her spine so I can feel good when I'm hittin it from behind"
2480,1,"RT @###### I tell a bitch, go and get my name tatted on her spine so I can feel good when I'm hittin it from behind"
2481,1,"RT @###### I tell a bitch, go and get my name tatted on her spine so I can feel good when I'm hittin it from behind"
2482,0,Offensive line is trash
2483,0,Offensive line is trash
2484,0,Offensive line is trash
2485,1,@###### your so fucking retared its not even funny bitch im going to sleep u
2486,1,@###### your so fucking retared its not even funny bitch im going to sleep u
2487,1,@###### your so fucking retared its not even funny bitch im going to sleep u
2488,1,@###### @###### faggots
2489,1,@###### @###### faggots
2490,1,@###### @###### faggots
2491,1,"RT @###### Just swing ""@###### ""That's why I fucked yo bitch."" I mean...what can you say back to that?"""
2492,1,"RT @###### Just swing ""@###### ""That's why I fucked yo bitch."" I mean...what can you say back to that?"""
2493,1,"RT @###### Just swing ""@###### ""That's why I fucked yo bitch."" I mean...what can you say back to that?"""
2494,1,RT @###### &#8220;@###### I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !
2495,1,RT @###### &#8220;@###### I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !
